,rho,beta&a&b,phi,sigma,Ifit,nRuns,region,IUQ
13-3,0.685584015588291,"[ 2.80862015e+02  5.41995243e-01  3.73427708e-01 -1.22529389e+01
  5.13970285e-01 -2.00154464e-01 -1.09377398e+00  1.26059763e+00
  9.12524245e-02]",0.3095214085790401,1.2850064778037924,1.062414611045188,13,WNA,1.0809961349781905
13-4,0.8709958044253104,"[ 2.84304347e+02  7.88003295e-01  1.32592333e-01 -1.35558467e+01
 -7.46057696e-01 -9.01963554e-02 -9.19353207e-01  1.25699300e+00
 -1.18451073e-01]",0.2647769690581725,1.514829443008031,1.0455025931083533,13,CNA,1.083619011321984
13-5,0.6692588790214709,"[ 2.85549580e+02  3.10479279e-01  4.88568644e-01 -9.24318728e+00
 -5.64458043e-01 -1.59964219e-01 -1.70717955e+00  2.59849359e-01
 -1.47672041e-02]",0.2053974874394624,0.9129572094727908,1.0455196768883643,13,ENA,1.1163884327768685
13-6,0.8946475483114457,"[ 2.93099613e+02  5.22532392e-01  2.33874847e-01 -6.00242931e+00
 -4.20338917e-01 -1.45972288e-02 -8.87602470e-01  5.58300326e-01
  6.57347580e-02]",0.435041956943745,0.574278455905885,1.063044991753896,13,NCA,1.0382536852611106
13-7,0.8703332594775411,"[ 2.98489120e+02  2.42821127e-01  3.65530615e-01 -1.44609659e+00
 -3.73637895e-01  6.97169127e-03 -2.46713792e-01 -1.83253939e-01
 -4.99167626e-02]",0.762507608456164,0.2538873131038766,1.0717494052278025,13,SCA,1.0617937745180872
13-8,0.8139853369808652,"[ 2.99129385e+02  1.69655323e-01  3.10471716e-01 -1.03412337e+00
 -1.13805688e-01 -6.03315070e-04 -1.10635095e+00 -1.23799439e-01
  5.94046982e-03]",0.8901904449965815,0.1115618448636517,1.0704055838612376,13,CAR,1.0277118927572069
13-9,0.8924542156978745,"[ 2.93740778e+02  1.02953214e-01  6.31947373e-01  1.97852155e-01
 -3.17714592e-01  6.56506250e-02  2.46685979e-01  2.84140581e-01
  2.16887743e-03]",0.9072600867996302,0.214186953531291,1.064825340343256,13,NWS,1.069995113642332
13-10,0.909479224739997,"[ 2.96668298e+02  1.71944428e-01  6.67250688e-01 -3.59960651e-01
 -7.44307563e-01  5.84887746e-02 -6.12593561e-01  4.78972286e-01
  1.16772272e-01]",0.8201704542350364,0.2853019997426194,1.1529525088879964,13,NSA,1.123741489851757
13-11,0.8938509658443624,"[ 2.97223795e+02  4.58696916e-01  2.50463128e-01  6.13092614e-01
 -7.87561503e-01 -3.23964780e-02 -9.01257683e-01 -1.89258349e-03
  1.26831900e-01]",0.6931788053789224,0.4080065864439529,1.194824601408195,13,NES,1.1133813631880554
13-12,0.01,"[ 2.94483883e+02  8.38387622e-01  4.89940946e-02  8.47170039e-02
 -8.18069359e-01  2.19262804e-01 -1.69837542e+00  9.10181873e-01
 -2.83994541e-02]",0.6139991564284107,0.611614850598553,1.247571176844479,13,SAM,1.1552997152373008
13-13,0.9328804370667017,"[ 2.87272196e+02 -1.06806438e-01  8.16662827e-01  3.75031355e+00
 -2.39465660e-01 -5.10308902e-02  9.22895581e-01  2.06463031e-01
 -3.01762670e-02]",0.7287936724397545,0.3042801989269733,1.0472213997144888,13,SWS,1.0368253020413698
13-14,0.9379542203891732,"[ 2.91570644e+02 -2.84491059e-02  7.76667517e-01  4.76449002e+00
 -7.22906247e-01  1.15225849e-01 -5.21358493e-02  5.84814467e-01
 -1.31683827e-04]",0.314499262356805,0.6183328975088884,1.0483998121392617,13,SES,1.0274492705900622
13-15,0.965703861363422,"[ 2.81675188e+02 -7.51192673e-02  7.19423973e-01  4.66038086e+00
  1.71145155e-01 -1.45705892e-02  1.50446811e+00  2.94722937e-01
  3.78003867e-02]",0.4972043589812532,0.386771444140593,1.0499474512377425,13,SSA,1.0271194479711905
13-16,0.1272341348050182,"[ 2.78958805e+02  2.05634762e-01  4.25991020e-01 -7.59299021e+00
  6.77323321e-01 -1.96856320e-01 -1.67797784e+00  2.98564256e-01
  1.53945938e-04]",0.3762999187628495,0.887800244340198,1.0586631136650215,13,NEU,1.0461068548786523
13-17,0.0100000099754434,"[ 2.81438413e+02  3.19871925e-01  5.33846694e-01 -1.11418694e+01
  6.79414433e-01 -1.82449314e-01 -5.56880663e-01  3.16028764e-01
 -3.57798273e-01]",0.3275430446075661,1.383870819950213,1.0957629401290596,13,WCE,1.1044110021756035
13-18,0.0099999999999999,"[ 2.77137421e+02  1.48779119e+00 -4.64430200e-01 -1.63215884e+01
  2.76032745e-01 -3.08953624e-01 -4.54474876e-01 -3.70194891e-01
 -3.89100677e-01]",0.3242784115735645,2.196070119852797,1.053768665927142,13,EEU,1.1219741072201974
13-19,0.7000574400687376,"[ 2.89698107e+02  1.31643092e-01  6.71218995e-01 -8.66083869e+00
  5.81685831e-01 -1.67374440e-01 -2.32655700e+00  8.21666066e-01
 -1.70366638e-01]",0.4672672477510046,0.5391571911714299,1.16761541315337,13,MED,1.0600021864580706
13-20,0.8349289350433855,"[ 2.96620148e+02  3.66593434e-01  5.16687516e-01 -8.75076046e+00
 -1.56608723e+00 -2.65480587e-01  2.44741926e-01  6.03416352e-02
  3.91661150e-01]",0.4375501867758724,0.6898838640203891,1.086215664806282,13,SAH,1.0712771282240905
13-21,0.8407208197721943,"[ 2.97998313e+02  3.08654963e-01  3.70991235e-01 -3.98508934e-01
 -1.08583074e+00 -3.92041308e-01  1.62881061e+00 -2.25468248e-01
  2.32159163e-01]",0.5440206659152872,0.437091036230936,1.1356163128357806,13,WAF,1.0989677179272004
13-22,0.8974703704278051,"[ 2.95316802e+02  1.69720613e-01  5.50376342e-01 -1.32184176e-01
 -8.20628575e-01 -2.00579729e-01  8.52936402e-01  3.42532890e-01
  6.60633481e-02]",0.5883733940558162,0.331407525223199,1.0768379676349062,13,CAF,1.0742521384237853
13-23,0.73319470582237,"[ 2.97174876e+02  1.72815847e-01  4.61761608e-01 -6.10654127e-01
 -9.92010549e-01 -1.79120610e-01  1.47334216e+00  5.05856514e-01
  9.12593130e-02]",0.600640280057063,0.4667994693854471,1.0712375904070095,13,NEAF,1.0575261053193392
13-24,0.0100000068819406,"[ 2.95438135e+02  4.31806478e-01  1.88589600e-01  7.44005687e-01
 -8.90933527e-01  2.31850366e-02  3.58585248e-01  2.35637548e-01
 -8.67787836e-02]",0.8097921661959382,0.3028207873293544,1.088721871152396,13,SEAF,1.0627595275740485
13-25,0.8897555586672582,"[ 2.92956583e+02  1.06690378e-01  6.07324229e-01  2.95522165e+00
 -1.14939006e+00  1.31311137e-01 -9.55919456e-02  2.32422392e-01
  8.40447689e-02]",0.5338042538096734,0.3669684185880557,1.074420329421533,13,WSAF,1.0533726494820599
13-26,0.6190027365144942,"[ 2.93806541e+02  1.69364513e-01  5.96182452e-01  3.10327980e+00
 -1.50170982e+00  5.58843433e-02 -5.37634658e-01  1.25835553e-01
  2.84527552e-01]",0.4784249547316752,0.5004183987773877,1.1357871451805976,13,ESAF,1.0727694015670897
13-27,0.0100000050106059,"[ 2.96873728e+02  9.17438781e-02  4.65986363e-01  1.97323033e+00
 -3.26566612e-01  7.08127367e-03  1.08161965e+00 -1.82576666e-01
 -6.37969008e-03]",0.742023330310012,0.2564848940481444,1.0617911499196624,13,MDG,1.041312450972956
13-28,0.9862532624873878,"[ 2.57051425e+02  1.62870290e+00 -1.00903829e-01 -1.90130530e+01
  1.46686213e+00 -2.96357042e-01 -4.45560708e+00  1.43820453e-01
  1.00767716e-01]",0.474769589888024,1.7843449327372178,1.540589029630421,13,RAR,1.3237921706467057
13-29,0.0099999999999999,"[ 2.72373034e+02  1.40340650e+00 -1.96129305e-01 -2.08201732e+01
 -2.28862557e-01 -4.25492262e-01 -1.37539701e-01 -5.48290339e-01
 -4.68252591e-01]",0.3288240585230184,2.5715041687286213,1.0652529976016838,13,WSB,1.1545458562220197
13-30,0.0099999999999999,"[ 2.66205003e+02  1.11348362e+00 -9.12998261e-03 -2.32374196e+01
 -8.39643721e-01 -5.72294899e-01  4.13295156e-01  5.40617060e-01
 -2.11904766e-01]",0.3071968575376729,1.909964959891852,1.0626223444033949,13,ESB,1.1537366320533595
13-31,0.0100027446400691,"[ 2.66717598e+02  1.16818455e+00  7.74962576e-02 -1.45611453e+01
  3.68562003e-01  1.29258303e-01 -3.15754532e+00  7.00100286e-01
 -1.25621995e-01]",0.454635618570261,1.0600612045583604,1.2872195905740564,13,RFE,1.1759033985329137
13-32,0.01,"[ 2.87471662e+02  6.79845500e-01  2.33567830e-01 -1.50204378e+01
 -6.46172682e-02 -1.69646459e-01 -8.16430256e-01  4.67558847e-01
  5.19611630e-04]",0.2968641345625264,1.0737013042985617,1.0487238565123624,13,WCA,1.0649262247017781
13-33,0.0099999999999999,"[277.77461992   0.56786038   0.4436247  -19.41540338  -1.60442363
  -0.43819151   0.62189647   0.55693103  -0.41059543]",0.294172039852238,1.3930663272605093,1.0780955748429948,13,ECA,1.1238484191265168
13-34,0.6290135967370946,"[ 2.68225728e+02  2.56328649e-01  7.35137588e-01 -1.40571655e+01
 -1.86540846e+00 -2.78253589e-02 -3.86736352e-01  9.20324352e-01
  1.31956039e-01]",0.379482805901695,1.284424754258625,1.1129171218084544,13,TIB,1.1540911833718113
13-35,0.6897525390498602,"[ 2.86766476e+02  2.83806714e-01  4.93796697e-01 -8.53839192e+00
 -6.48129054e-01 -3.27942975e-02 -2.15101371e+00  4.42805232e-01
 -1.47527064e-01]",0.3935406139022606,0.5137845881542233,1.0674042053343038,13,EAS,1.0566039859196108
13-36,0.99,"[ 2.97505352e+02  8.58308667e-01 -2.54268194e-02 -8.41812635e+00
 -1.43931821e+00 -2.22193248e-01  5.15661644e-03 -3.07278251e-01
  4.79762546e-01]",0.5025230482116473,0.9184271062937424,1.073210861608534,13,ARP,1.1053810590820636
13-37,0.7184326414514598,"[ 2.96383095e+02  8.17895035e-02  6.56328736e-01 -5.18314845e+00
 -2.01864356e+00  1.80377165e-02  1.56718299e+00 -3.53830760e-01
  1.25546135e-01]",0.4097214375801044,0.6235985164509789,1.1103529669502925,13,SAS,1.0720892106359583
13-38,0.0099999999999999,"[ 2.99067873e+02  8.60408129e-02  4.45365750e-01 -5.11944682e-01
 -1.98908770e-01  6.26784801e-03  1.34996354e-01 -3.77242562e-01
 -1.39379995e-02]",0.8656509007141195,0.16900494025526,1.058789331963903,13,SEA,1.0385731878733704
13-39,0.8561726893705734,"[ 2.99063047e+02  1.34729472e-01  4.45468082e-01  1.97153309e+00
 -7.23800715e-01  6.02354252e-02  2.11454592e-01 -1.65413468e-01
 -4.30193350e-02]",0.6700457460852192,0.339412208235434,1.0649547748663457,13,NAU,1.0644178616598494
13-40,0.99,"[ 2.95800239e+02  6.52143807e-01  2.75692537e-01  6.93572987e+00
 -1.52216716e+00 -8.16680855e-02 -5.86476769e-01  3.17009365e-01
 -7.13813235e-02]",0.5033967167137693,1.0565507753554395,1.0423829690933868,13,CAU,1.0382685563957825
13-41,0.8686615523264511,"[ 2.92357482e+02  6.79481655e-02  6.53222632e-01  5.18281368e+00
 -8.08405103e-01 -3.88274109e-02  3.59780804e-01  3.16275365e-01
  8.94089195e-02]",0.6013392284977093,0.7061833646324523,1.0422604486768947,13,EAU,1.0269644759575907
13-42,0.9772576439583798,"[ 2.87947993e+02  1.20099340e-01  7.13257161e-01  3.69079298e+00
  3.71039195e-02 -1.43938699e-02  1.43092831e+00  2.16222615e-01
  2.45868188e-02]",0.5982585920879422,0.3272015814737227,1.0607702518096052,13,SAU,1.0314828928459545
13-43,0.981180246703782,"[2.87518218e+02 2.15131365e-01 5.77084252e-01 2.44332287e+00
 1.72556055e-01 3.08364728e-02 2.20078228e+00 2.76730077e-01
 1.39875298e-02]",0.7074117614919597,0.2498502368858001,1.050536587070613,13,NZ,1.0165436920642412
13-44,0.986058465304028,"[ 2.37592923e+02  1.34644638e-01  1.48395024e+00  1.22664079e+01
  3.08934352e+00  2.05265524e-01  1.27897050e-01 -1.63798430e+00
 -3.66748098e-01]",0.279773294389891,1.034626608303678,1.140573134181784,13,EAN,1.0772762581490773
13-45,0.9335169954114286,"[ 2.50689526e+02 -9.02397786e-01  2.01424037e+00  1.02858828e+01
  2.30207021e+00 -7.21778265e-02  9.21158923e-01 -1.05346615e+00
 -2.19249742e-01]",0.3159149338065047,1.573821412716675,1.135755554071692,13,WAN,1.1117703123485765
13-46,0.99,"[253.48445395   3.17551157  -2.08241898  -9.43490181   0.53207249
   0.52367582  -5.7838861   -1.39934177   0.37742955]",0.7641546720045248,1.945430470915915,4.7673112122893215,13,ARO,2.5077172806152768
13-47,0.7925223780862874,"[ 2.92909434e+02  3.04712998e-01  2.68485517e-01 -1.66811075e+00
 -5.41110018e-02  7.65302169e-03 -2.23017598e+00  2.02247214e-01
  1.73219095e-02]",0.8806279331022898,0.0870016896091007,1.1786393951782184,13,NPO,1.0277724156682695
13-48,0.8991764783622939,"[ 2.99443285e+02  2.60910011e-02  5.02220416e-01 -1.17889197e-01
 -2.70413330e-03  1.37416742e-02  7.35285048e-01 -2.12735069e-01
 -2.38368159e-03]",0.9785492725093852,0.1447699262567947,1.0589320565684697,13,EPO,1.107495482875768
13-49,0.9643455774277112,"[ 2.92012828e+02  2.82913348e-02  4.88435506e-01  1.59696021e+00
  6.04938549e-02  7.86908906e-03  1.79055364e+00  1.19912967e-01
 -9.42002864e-03]",0.7793400210173745,0.0730127246114799,1.0864670630164457,13,SPO,1.0346424111319783
13-50,0.8650626511453602,"[ 2.92712926e+02  1.89613423e-01  2.15913589e-01 -1.69790088e+00
  1.30603707e-02 -1.59547911e-02 -2.17624622e+00  2.94991764e-01
 -1.82411245e-02]",0.8672383364123557,0.1012128355605919,1.219867619336349,13,NAO,1.0937517504795309
13-51,0.8485549105916368,"[ 2.98835737e+02  9.86384439e-02  4.09116620e-01  6.30807158e-01
 -1.62917129e-01 -3.31354823e-02  1.26297416e+00 -2.90480322e-01
  6.42583466e-02]",0.8617336232794892,0.1275896559195262,1.071139142983692,13,EAO,1.0407695647219013
13-52,0.9494858400078592,"[ 2.91726833e+02 -3.77147940e-03  5.12427480e-01  1.74147916e+00
  6.01849719e-02 -9.38753955e-04  2.19128737e+00  2.17841232e-01
 -7.94207170e-04]",0.7873167895996468,0.1050940585076184,1.0970719071712296,13,SAO,1.0133839450948408
13-53,0.0099999999999999,"[ 2.98874557e+02  3.46981055e-01  2.03914590e-01 -7.56318775e-01
 -4.74048541e-01 -2.80895174e-02 -6.90234373e-02 -8.13145667e-01
  9.50789900e-02]",0.8135223195492389,0.2363313953848393,1.0695149404581348,13,ARS,1.0499249429812993
13-54,0.9144002294424194,"[ 2.99946631e+02  1.20671568e-01  4.24446293e-01 -1.04084519e+00
 -3.80530282e-01 -5.32529495e-02 -7.28943524e-02 -5.66677296e-01
  1.59253497e-03]",0.767884909909498,0.2389020582109171,1.0685953495621832,13,BOB,1.0273099103988172
13-55,0.0099999999999999,"[ 3.00078208e+02  9.59750850e-02  4.24328539e-01 -6.34870630e-02
 -1.90360117e-01  5.20254031e-02  5.39813879e-01 -4.26846130e-01
 -5.18119796e-02]",0.8383113990952333,0.1946456563467947,1.0821465669218415,13,EIO,1.0930288683026266
13-56,0.9136503297928475,"[ 2.94960089e+02  4.85320106e-02  4.55117453e-01  1.36529603e+00
  3.09114769e-03  1.07274622e-02  1.72332980e+00 -1.56964022e-02
 -1.30229343e-02]",0.866531528221567,0.102750061039121,1.0588582248846237,13,SIO,0.9999849234180324
13-57,0.9675769119697812,"[ 2.76599958e+02 -2.52270263e-02  7.24289825e-01  2.26282429e+00
  1.22554411e-01 -1.55344885e-02  2.10844974e+00  1.49603364e-01
  4.13723036e-02]",0.7303176877647691,0.1376112970938716,1.8342967975225584,13,SOO,1.317280213232879
14-0,0.5135228375046222,"[ 2.57855365e+02  3.61291165e-01  7.12763144e-01 -1.06798986e+01
  1.51124208e+00  6.62294166e-02 -2.64228741e+00 -2.74370864e-01
 -8.37893781e-02]",0.4054133539636491,1.2114802102683078,1.2134950041173942,14,GIC,1.17108482325747
14-1,0.9114040209445462,"[ 2.66665307e+02  6.50497340e-01  6.46917975e-01 -1.58330552e+01
  7.97128940e-01  7.48526574e-02 -1.85565808e+00  5.46570290e-03
  5.02388434e-01]",0.361225437582409,1.6869410085457357,1.1448648904863612,14,NWN,1.1563820604928672
14-2,0.8787329172223068,"[ 2.62329165e+02  5.82377696e-01  8.45655310e-01 -1.62705353e+01
 -1.42730833e-01 -1.84165851e-01 -5.11190832e+00 -7.97807225e-01
 -1.04196948e-01]",0.4377203996741934,1.5007135465497548,1.4588557442441792,14,NEN,1.3126651844223678
14-3,0.678506155047323,"[ 2.80847878e+02  5.24653574e-01  3.92241605e-01 -1.22636788e+01
  5.03768405e-01 -2.00579119e-01 -1.09410268e+00  1.25888592e+00
  8.90639990e-02]",0.3070675610378121,1.284812958461873,1.0624537466307338,14,WNA,1.0870839803011427
14-4,0.8697409344892921,"[ 2.84313368e+02  7.90463863e-01  1.27003173e-01 -1.35527770e+01
 -7.50104471e-01 -9.10976075e-02 -9.15021129e-01  1.25518440e+00
 -1.17281726e-01]",0.2658689675630535,1.5121456077617204,1.0455585026061718,14,CNA,1.064927762236719
14-5,0.6670923010650847,"[ 2.85568293e+02  3.35882613e-01  4.58872816e-01 -9.23848070e+00
 -5.64789658e-01 -1.61652045e-01 -1.70462876e+00  2.60497347e-01
 -1.41088027e-02]",0.2126369728954612,0.9124525648082896,1.0457456459819583,14,ENA,1.1239876944543519
14-6,0.8941590713640923,"[ 2.93095374e+02  5.34865160e-01  2.19823029e-01 -6.00610131e+00
 -4.20381947e-01 -1.44542264e-02 -8.91024118e-01  5.55553774e-01
  6.62623841e-02]",0.4306088679165689,0.5756361072516998,1.0629359879845557,14,NCA,1.018381597861982
14-7,0.8648395765351371,"[ 2.98482145e+02  2.49082862e-01  3.58539606e-01 -1.44722421e+00
 -3.73758580e-01  7.95444694e-03 -2.47285484e-01 -1.84491790e-01
 -4.99388360e-02]",0.7633479159925994,0.2531736176371468,1.071444122203226,14,SCA,1.0668374885032228
14-8,0.8073742202709494,"[ 2.99130137e+02  1.54506248e-01  3.25579828e-01 -1.03480001e+00
 -1.13256530e-01 -1.97190344e-04 -1.10753376e+00 -1.24476158e-01
  6.09198980e-03]",0.8894937081256835,0.1117464373224104,1.070375546264387,14,CAR,1.0328681635268182
14-9,0.8948478775591014,"[ 2.93734765e+02  1.22278423e-01  6.13705049e-01  1.97579185e-01
 -3.17940019e-01  6.57446675e-02  2.47031805e-01  2.84678989e-01
  2.36885359e-03]",0.9079788018443408,0.2141257275865348,1.064497550040245,14,NWS,1.0665530007712873
14-10,0.9145014442979408,"[ 2.96668154e+02  1.88517110e-01  6.54187449e-01 -3.60128736e-01
 -7.45473485e-01  5.86376691e-02 -6.12797660e-01  4.79876575e-01
  1.17237094e-01]",0.8203692437428871,0.2855246729301285,1.1530458355440492,14,NSA,1.1224935280171893
14-11,0.8926005671768857,"[ 2.97211633e+02  4.64649282e-01  2.46117314e-01  6.13126613e-01
 -7.86563284e-01 -3.21423238e-02 -9.01459289e-01 -2.25199572e-03
  1.26571457e-01]",0.6963381756162061,0.4073440188905492,1.1943148236786196,14,NES,1.1076907485691354
14-12,0.01,"[ 2.94473843e+02  8.58115991e-01  3.12017897e-02  8.27943900e-02
 -8.17270763e-01  2.18826604e-01 -1.69910740e+00  9.10588388e-01
 -2.51950521e-02]",0.6154074110110328,0.6117314574834853,1.247467066356939,14,SAM,1.1481595924543668
14-13,0.937204868781282,"[ 2.87265420e+02 -6.86674035e-02  7.83267796e-01  3.74831609e+00
 -2.37961704e-01 -5.09588740e-02  9.22824375e-01  2.06290199e-01
 -3.07772137e-02]",0.7308392312249968,0.3045367671760297,1.0471519680787258,14,SWS,1.0435197242832837
14-14,0.941106136227864,"[ 2.91573377e+02 -1.36239433e-02  7.67040654e-01  4.75900592e+00
 -7.18137809e-01  1.15055111e-01 -5.03846752e-02  5.84274367e-01
  2.81234035e-03]",0.3141563940552582,0.6192376030933053,1.0487703798151804,14,SES,1.0242747166689021
14-15,0.9674892171809024,"[ 2.81663468e+02 -5.14309669e-02  7.02462907e-01  4.66020614e+00
  1.71439707e-01 -1.45234264e-02  1.50571753e+00  2.94714317e-01
  3.72207161e-02]",0.4965240594513532,0.3866047500841705,1.0498314279768763,14,SSA,1.015273598985944
14-16,0.1403594462522882,"[ 2.78976639e+02  1.81536750e-01  4.46269214e-01 -7.59641790e+00
  6.74747404e-01 -1.94376157e-01 -1.67793090e+00  2.96598279e-01
  2.49864431e-03]",0.379140820437719,0.8903968406730404,1.059189487022994,14,NEU,1.064853539980478
14-17,0.01,"[ 2.81450736e+02  1.80985315e-01  6.71057112e-01 -1.11532854e+01
  6.75622027e-01 -1.84833513e-01 -5.57518254e-01  3.14467632e-01
 -3.60934639e-01]",0.3283823353324185,1.3886407866393653,1.0960193891046015,14,WCE,1.1047133791409678
14-18,0.0100000213327583,"[ 2.77125466e+02  1.11703059e+00 -8.82992262e-02 -1.63302799e+01
  2.69298606e-01 -3.09650214e-01 -4.58384629e-01 -3.71668237e-01
 -3.86981270e-01]",0.3262848063508869,2.2013135851799865,1.0536837588708377,14,EEU,1.125682821541458
14-19,0.7045607249600546,"[ 2.89701029e+02  1.86754430e-01  6.12724916e-01 -8.66408927e+00
  5.80178606e-01 -1.68722035e-01 -2.32820535e+00  8.21713343e-01
 -1.72994487e-01]",0.466432995348266,0.5381248526136719,1.1679433080701216,14,MED,1.0439359584956533
14-20,0.8347240699092189,"[ 2.96611326e+02  3.99509931e-01  4.82038539e-01 -8.75334385e+00
 -1.56581582e+00 -2.64901693e-01  2.43342929e-01  5.76343005e-02
  3.90266544e-01]",0.4395204456671928,0.6887093674278016,1.0863480751652563,14,SAH,1.0709567035875613
14-21,0.8557042053647489,"[ 2.97997634e+02  3.19195656e-01  3.62733041e-01 -4.00176929e-01
 -1.08693144e+00 -3.92690439e-01  1.62974725e+00 -2.26728555e-01
  2.31309555e-01]",0.5481524385191819,0.4371709762019812,1.1357918202663693,14,WAF,1.1078466047851028
14-22,0.8990292190333454,"[ 2.95314703e+02  1.73386414e-01  5.47764597e-01 -1.32822318e-01
 -8.21505520e-01 -2.01244220e-01  8.54451555e-01  3.42636850e-01
  6.65907454e-02]",0.5932741770351935,0.3310208648735565,1.0769135787252937,14,CAF,1.0774137670521942
14-23,0.7437010388639551,"[ 2.97175275e+02  1.89985676e-01  4.44771057e-01 -6.11821534e-01
 -9.93363556e-01 -1.79568188e-01  1.47501810e+00  5.05940605e-01
  9.19182679e-02]",0.6035284784705548,0.4661726750866241,1.071331310612214,14,NEAF,1.068323305000529
14-24,0.0099999999999999,"[ 2.95434947e+02  3.90428833e-01  2.31497796e-01  7.44858710e-01
 -8.91363030e-01  2.30358607e-02  3.58391179e-01  2.35853278e-01
 -8.57500059e-02]",0.8100303418497488,0.3030706958880882,1.0887541786077253,14,SEAF,1.0877904116740027
